id1 id2 pos1 pos2 contact.close contact.down contact.far contact.up
36 171 35411912 35457398 1 0 0 1
36 173 35411912 35457666 0 0 1 0
36 174 35411912 35458640 1 0 0 0
36 175 35411912 35458708 0 0 0 1
36 177 35411912 35459090 0 0 5 1
36 178 35411912 35459520 1 1 2 0
36 179 35411912 35460055 0 0 1 3
36 180 35411912 35460365 0 0 0 1
36 182 35411912 35460630 0 0 2 0
36 183 35411912 35461736 2 0 0 1
36 185 35411912 35462402 0 1 0 0
36 186 35411912 35463086 0 0 1 1
36 189 35411912 35463422 0 0 0 1
36 190 35411912 35463810 0 1 0 0
36 202 35411912 35466689 0 0 0 1
36 203 35411912 35466957 0 0 0 1
36 204 35411912 35467121 0 1 0 0
36 205 35411912 35467296 0 0 1 0
36 208 35411912 35467846 1 1 0 0
36 214 35411912 35468980 0 0 3 0
36 216 35411912 35470065 1 0 0 0
36 217 35411912 35470223 0 0 0 1
36 218 35411912 35470382 0 0 0 1
36 225 35411912 35473514 0 0 0 1
36 227 35411912 35474553 0 0 0 1
36 228 35411912 35474902 0 0 1 0
36 232 35411912 35475846 0 0 1 0
36 233 35411912 35476161 0 1 0 0
36 235 35411912 35477835 0 0 1 0
36 238 35411912 35479264 0 0 0 1
36 244 35411912 35481733 1 0 0 0
36 245 35411912 35481996 1 1 0 1
36 248 35411912 35482652 0 0 1 0
36 249 35411912 35483080 1 0 1 0
36 252 35411912 35484307 1 0 0 0
36 258 35411912 35485907 0 0 1 0
36 261 35411912 35487617 0 0 0 1
36 262 35411912 35488341 0 1 0 0
36 263 35411912 35488663 0 1 0 0
36 267 35411912 35490434 0 0 0 1
36 269 35411912 35490882 0 0 0 1
36 270 35411912 35491594 0 0 1 0
36 273 35411912 35492597 1 0 1 0
36 274 35411912 35492784 0 0 1 0
36 280 35411912 35494659 0 0 0 3
36 281 35411912 35494858 0 0 0 2
36 282 35411912 35495188 0 0 0 1
36 290 35411912 35498020 0 0 0 1
36 298 35411912 35499091 0 1 0 0
37 38 35412152 35412325 0 0 0 1
37 39 35412152 35412758 0 0 9 0
37 40 35412152 35414126 0 0 0 2
37 41 35412152 35414982 1 0 0 2
37 43 35412152 35415222 1 0 1 0
37 44 35412152 35415329 0 0 1 1
37 45 35412152 35415462 0 0 1 0
37 46 35412152 35415727 0 0 1 0
37 48 35412152 35415906 0 0 3 0
37 49 35412152 35417127 0 0 0 1
37 50 35412152 35417381 0 1 3 1
37 51 35412152 35418194 1 0 2 4
37 54 35412152 35418412 0 0 1 1
37 55 35412152 35418615 0 0 2 0
37 56 35412152 35418794 0 0 1 0
37 57 35412152 35418800 0 0 2 1
37 59 35412152 35419559 0 0 0 1
37 61 35412152 35420128 0 0 1 0
37 68 35412152 35421753 1 0 0 1
37 75 35412152 35422610 0 2 0 0
37 76 35412152 35422829 0 0 2 0
37 79 35412152 35423847 0 0 0 1
37 80 35412152 35423976 0 0 1 0
37 81 35412152 35424141 0 0 1 0
37 82 35412152 35424548 0 0 0 2
37 84 35412152 35424723 1 0 0 1
37 85 35412152 35424789 0 0 1 0
37 88 35412152 35425814 0 0 1 0
37 91 35412152 35427950 0 2 0 0
37 92 35412152 35428892 0 0 1 0
37 94 35412152 35429900 0 0 0 1
37 96 35412152 35430156 0 0 1 0
37 97 35412152 35430727 1 0 0 0
37 98 35412152 35431163 0 1 0 0
37 99 35412152 35431761 0 0 0 1
37 103 35412152 35432037 0 0 1 1
37 106 35412152 35433780 0 0 0 1
37 107 35412152 35434822 0 0 0 2
37 109 35412152 35434997 0 0 2 0
37 112 35412152 35435851 1 0 0 0
37 113 35412152 35435945 0 1 0 0
37 117 35412152 35436939 1 0 1 0
37 123 35412152 35439474 0 0 1 0
37 124 35412152 35440503 0 0 0 1
37 130 35412152 35441461 0 1 0 0
37 131 35412152 35442053 1 0 0 1
37 136 35412152 35443381 0 0 1 0
37 138 35412152 35443976 0 1 0 0
37 139 35412152 35445646 0 0 0 1
37 145 35412152 35447699 0 0 2 0
37 146 35412152 35448425 1 0 1 0
37 148 35412152 35449741 0 0 0 1
37 153 35412152 35450998 0 0 0 2
37 155 35412152 35451397 0 0 2 0
37 156 35412152 35452143 0 0 0 1
37 165 35412152 35455903 0 0 1 0
37 166 35412152 35456413 1 0 0 0
37 167 35412152 35456755 0 1 1 0
37 172 35412152 35457589 0 0 2 0
37 173 35412152 35457666 0 0 1 0
37 178 35412152 35459520 0 0 0 1
37 185 35412152 35462402 0 1 0 0
37 186 35412152 35463086 0 1 0 0
37 187 35412152 35463250 0 0 0 1
37 190 35412152 35463810 0 0 1 0
37 192 35412152 35464609 1 0 0 0
37 194 35412152 35465211 0 0 0 1
37 200 35412152 35466356 0 0 0 1
37 214 35412152 35468980 0 0 1 0
37 229 35412152 35475257 0 1 0 0
37 232 35412152 35475846 0 0 1 0
37 261 35412152 35487617 1 0 0 1
37 262 35412152 35488341 1 0 0 1
37 267 35412152 35490434 0 0 0 1
37 268 35412152 35490553 0 0 0 2
37 274 35412152 35492784 0 0 1 0
37 279 35412152 35493775 0 0 1 0
37 282 35412152 35495188 0 0 1 0
37 289 35412152 35496756 0 0 1 0
37 294 35412152 35498623 2 0 0 0
38 39 35412325 35412758 0 3 9 0
38 40 35412325 35414126 0 1 0 0
38 41 35412325 35414982 1 0 0 1
38 42 35412325 35415206 1 0 1 1
38 44 35412325 35415329 2 1 0 0
38 45 35412325 35415462 0 4 0 0
38 46 35412325 35415727 1 0 0 0
38 47 35412325 35415767 1 0 0 0
38 48 35412325 35415906 0 5 2 0
38 49 35412325 35417127 3 0 0 0
38 50 35412325 35417381 0 2 2 1
38 51 35412325 35418194 0 0 0 1
38 52 35412325 35418205 0 0 0 1
38 53 35412325 35418340 0 0 1 0
38 54 35412325 35418412 1 1 2 0
38 55 35412325 35418615 0 0 0 1
38 56 35412325 35418794 0 0 0 1
38 57 35412325 35418800 0 0 1 0
38 58 35412325 35419313 1 0 1 1
38 59 35412325 35419559 1 0 1 0
38 60 35412325 35419725 0 2 0 0
38 61 35412325 35420128 1 0 0 3
38 62 35412325 35420297 1 3 0 0
38 63 35412325 35420878 3 2 0 2
38 67 35412325 35421025 0 1 0 0
38 68 35412325 35421753 2 0 0 3
38 74 35412325 35422435 0 0 0 1
38 75 35412325 35422610 1 0 1 0
38 76 35412325 35422829 1 0 0 1
38 77 35412325 35423250 0 2 2 0
38 78 35412325 35423676 1 0 0 0
38 79 35412325 35423847 0 1 0 0
38 82 35412325 35424548 2 0 0 1
38 87 35412325 35425088 0 3 1 0
38 88 35412325 35425814 2 0 1 0
38 89 35412325 35427021 2 0 0 0
38 90 35412325 35427776 2 0 1 0
38 91 35412325 35427950 0 1 1 0
38 92 35412325 35428892 0 0 1 0
38 93 35412325 35429821 1 0 0 1
38 95 35412325 35430106 1 0 1 0
38 96 35412325 35430156 1 0 0 0
38 97 35412325 35430727 1 0 0 0
38 98 35412325 35431163 1 0 1 0
38 99 35412325 35431761 1 0 0 0
38 102 35412325 35431949 0 2 0 0
38 103 35412325 35432037 1 0 0 0
38 104 35412325 35432504 0 3 2 0
38 105 35412325 35433313 0 0 0 1
38 106 35412325 35433780 0 0 1 0
38 107 35412325 35434822 1 1 0 0
38 109 35412325 35434997 0 1 0 0
38 110 35412325 35435414 2 1 2 1
38 116 35412325 35436488 1 1 0 1
38 118 35412325 35437432 0 0 1 0
38 119 35412325 35437799 0 1 0 0
38 120 35412325 35438983 1 0 0 0
38 123 35412325 35439474 0 2 0 0
38 124 35412325 35440503 2 0 0 0
38 125 35412325 35440763 0 1 0 0
38 126 35412325 35440851 0 1 0 0
38 128 35412325 35441104 1 0 0 0
38 130 35412325 35441461 0 0 3 1
38 134 35412325 35442487 0 2 0 0
38 138 35412325 35443976 0 1 0 0
38 139 35412325 35445646 1 0 0 1
38 141 35412325 35446641 6 0 0 0
38 142 35412325 35446739 1 0 0 0
38 143 35412325 35447039 0 1 0 0
38 146 35412325 35448425 0 2 0 0
38 147 35412325 35449042 2 0 0 0
38 148 35412325 35449741 3 0 0 0
38 149 35412325 35449819 0 0 0 1
38 150 35412325 35449909 2 0 0 0
38 151 35412325 35450146 0 2 1 0
38 152 35412325 35450326 0 3 0 0
38 154 35412325 35451174 0 1 0 0
38 156 35412325 35452143 0 0 2 0
38 157 35412325 35452294 0 0 2 0
38 160 35412325 35453751 0 1 0 0
38 161 35412325 35454358 0 1 0 0
38 162 35412325 35455240 2 0 0 1
38 165 35412325 35455903 0 0 0 1
38 166 35412325 35456413 1 1 0 0
38 169 35412325 35457023 1 0 0 0
38 171 35412325 35457398 0 0 1 0
38 173 35412325 35457666 0 1 0 0
38 174 35412325 35458640 2 0 0 1
38 177 35412325 35459090 1 2 1 0
38 178 35412325 35459520 1 2 0 1
38 179 35412325 35460055 2 0 0 0
38 182 35412325 35460630 0 2 2 0
38 183 35412325 35461736 1 0 0 0
38 184 35412325 35461882 0 2 0 0
38 185 35412325 35462402 3 0 0 0
38 186 35412325 35463086 1 0 0 0
38 189 35412325 35463422 0 1 0 0
38 190 35412325 35463810 1 0 0 0
38 191 35412325 35463979 0 0 4 0
38 192 35412325 35464609 0 0 0 1
38 194 35412325 35465211 0 0 1 1
38 195 35412325 35465871 2 0 0 0
38 204 35412325 35467121 1 0 0 0
38 209 35412325 35468138 1 0 0 0
38 211 35412325 35468391 0 0 0 1
38 212 35412325 35468543 1 0 0 0
38 214 35412325 35468980 0 1 3 0
38 221 35412325 35471456 0 1 0 0
38 224 35412325 35472625 1 0 0 1
38 228 35412325 35474902 0 0 1 0
38 233 35412325 35476161 0 1 0 0
38 235 35412325 35477835 1 0 0 0
38 237 35412325 35478147 0 0 0 1
38 243 35412325 35481557 1 0 0 0
38 247 35412325 35482477 1 1 0 0
38 249 35412325 35483080 0 1 1 0
38 251 35412325 35483820 1 0 0 0
38 252 35412325 35484307 1 0 0 0
38 254 35412325 35484611 1 0 0 0
38 257 35412325 35485386 0 1 0 0
38 267 35412325 35490434 2 0 0 0
38 268 35412325 35490553 0 1 0 0
38 269 35412325 35490882 0 1 0 0
38 270 35412325 35491594 1 0 0 1
38 271 35412325 35491853 0 0 0 1
38 272 35412325 35491934 0 0 1 0
38 273 35412325 35492597 1 0 0 0
38 275 35412325 35493306 1 0 1 0
38 276 35412325 35493573 1 0 0 0
38 280 35412325 35494659 0 1 0 0
38 281 35412325 35494858 2 0 0 0
38 282 35412325 35495188 0 1 0 0
38 285 35412325 35496131 0 2 0 0
38 294 35412325 35498623 0 0 0 1
38 299 35412325 35499851 2 0 0 0
39 40 35412758 35414126 2 1 1 1
39 41 35412758 35414982 4 0 0 2
39 42 35412758 35415206 0 2 0 0
39 43 35412758 35415222 0 0 0 1
39 44 35412758 35415329 0 2 0 0
39 45 35412758 35415462 1 0 0 2
39 46 35412758 35415727 2 0 0 0
39 47 35412758 35415767 1 0 0 0
39 48 35412758 35415906 0 2 2 0
39 49 35412758 35417127 4 1 0 5
39 50 35412758 35417381 0 2 3 1
39 51 35412758 35418194 5 0 0 4
39 53 35412758 35418340 1 0 0 1
39 54 35412758 35418412 2 1 0 0
39 55 35412758 35418615 1 3 1 0
39 56 35412758 35418794 1 1 0 0
39 57 35412758 35418800 0 4 0 0
39 58 35412758 35419313 4 0 0 2
39 59 35412758 35419559 1 0 0 1
39 60 35412758 35419725 0 1 1 0
39 61 35412758 35420128 2 0 0 2
39 62 35412758 35420297 1 4 0 0
39 63 35412758 35420878 2 0 0 1
39 67 35412758 35421025 1 3 0 0
39 68 35412758 35421753 2 0 0 0
39 69 35412758 35421905 0 2 0 0
39 70 35412758 35422068 1 0 0 0
39 73 35412758 35422228 0 1 0 0
39 74 35412758 35422435 0 2 0 0
39 75 35412758 35422610 0 0 1 0
39 76 35412758 35422829 0 0 1 2
39 77 35412758 35423250 0 0 1 0
39 78 35412758 35423676 0 0 0 5
39 81 35412758 35424141 2 1 0 0
39 83 35412758 35424569 1 0 0 0
39 85 35412758 35424789 0 0 0 1
39 86 35412758 35424868 0 1 0 0
39 87 35412758 35425088 0 0 1 0
39 88 35412758 35425814 0 4 0 0
39 89 35412758 35427021 1 2 0 0
39 90 35412758 35427776 0 0 1 0
39 91 35412758 35427950 0 1 1 0
39 93 35412758 35429821 3 0 0 1
39 96 35412758 35430156 1 1 0 0
39 97 35412758 35430727 1 1 0 0
39 98 35412758 35431163 2 4 0 0
39 99 35412758 35431761 2 0 0 0
39 103 35412758 35432037 0 1 0 0
39 104 35412758 35432504 1 0 0 0
39 105 35412758 35433313 1 0 0 0
39 106 35412758 35433780 1 0 0 0
39 107 35412758 35434822 2 0 0 0
39 110 35412758 35435414 4 0 0 0
39 111 35412758 35435710 0 0 0 1
39 112 35412758 35435851 1 0 0 0
39 113 35412758 35435945 0 1 0 0
39 114 35412758 35436043 1 1 0 0
39 116 35412758 35436488 2 1 0 0
39 117 35412758 35436939 4 1 1 0
39 118 35412758 35437432 1 0 0 0
39 120 35412758 35438983 4 0 0 2
39 122 35412758 35439285 0 0 0 2
39 123 35412758 35439474 0 1 2 0
39 124 35412758 35440503 2 0 0 0
39 125 35412758 35440763 1 0 0 0
39 128 35412758 35441104 1 0 0 0
39 130 35412758 35441461 1 0 0 0
39 133 35412758 35442312 2 0 0 0
39 135 35412758 35443341 3 0 0 0
39 138 35412758 35443976 0 2 0 0
39 144 35412758 35447440 1 0 2 0
39 146 35412758 35448425 0 0 2 0
39 148 35412758 35449741 5 0 0 2
39 149 35412758 35449819 0 2 0 0
39 150 35412758 35449909 2 2 0 0
39 151 35412758 35450146 1 1 0 0
39 152 35412758 35450326 0 1 0 0
39 153 35412758 35450998 4 0 0 0
39 157 35412758 35452294 0 1 0 0
39 158 35412758 35453727 1 0 0 0
39 160 35412758 35453751 1 0 0 0
39 161 35412758 35454358 0 3 0 0
39 162 35412758 35455240 2 0 0 0
39 163 35412758 35455417 3 0 0 0
39 164 35412758 35455569 0 0 1 0
39 165 35412758 35455903 0 1 0 0
39 166 35412758 35456413 2 0 0 0
39 168 35412758 35457019 1 0 0 0
39 169 35412758 35457023 1 0 0 0
39 171 35412758 35457398 0 1 0 1
39 173 35412758 35457666 0 1 1 0
39 174 35412758 35458640 1 0 0 2
39 176 35412758 35458822 1 1 0 0
39 177 35412758 35459090 0 2 0 0
39 178 35412758 35459520 2 1 0 0
39 179 35412758 35460055 1 0 0 0
39 180 35412758 35460365 3 1 0 0
39 182 35412758 35460630 0 2 0 0
39 185 35412758 35462402 0 0 3 0
39 189 35412758 35463422 2 0 0 0
39 191 35412758 35463979 1 2 0 0
39 192 35412758 35464609 3 0 0 3
39 194 35412758 35465211 0 1 2 0
39 195 35412758 35465871 1 0 0 0
39 199 35412758 35466317 0 1 0 0
39 203 35412758 35466957 0 1 0 0
39 206 35412758 35467481 0 0 2 0
39 208 35412758 35467846 1 0 0 0
39 210 35412758 35468192 1 0 0 0
39 211 35412758 35468391 1 0 0 0
39 212 35412758 35468543 1 0 0 0
39 213 35412758 35468694 0 0 0 2
39 214 35412758 35468980 2 2 1 0
39 215 35412758 35469320 0 1 0 0
39 216 35412758 35470065 0 0 0 1
39 218 35412758 35470382 0 1 1 0
39 220 35412758 35471150 0 0 0 1
39 221 35412758 35471456 0 0 1 0
39 223 35412758 35471636 0 1 0 0
39 227 35412758 35474553 1 0 0 0
39 228 35412758 35474902 1 0 0 0
39 229 35412758 35475257 3 0 0 0
39 231 35412758 35475531 0 0 1 0
39 232 35412758 35475846 0 0 1 0
39 233 35412758 35476161 0 2 0 0
39 238 35412758 35479264 0 0 0 1
39 239 35412758 35480396 0 0 0 1
39 240 35412758 35480742 1 0 0 0
39 244 35412758 35481733 0 1 0 0
39 246 35412758 35482171 1 0 0 0
39 249 35412758 35483080 0 3 0 0
39 250 35412758 35483645 0 1 0 0
39 252 35412758 35484307 1 0 0 0
39 253 35412758 35484446 0 1 0 0
39 256 35412758 35484823 1 1 0 0
39 260 35412758 35487130 1 0 0 0
39 261 35412758 35487617 0 2 0 1
39 267 35412758 35490434 1 0 0 0
39 268 35412758 35490553 0 2 0 0
39 269 35412758 35490882 0 1 0 0
39 270 35412758 35491594 1 0 0 1
39 271 35412758 35491853 4 0 0 0
39 272 35412758 35491934 0 5 0 0
39 275 35412758 35493306 0 1 0 1
39 279 35412758 35493775 0 1 0 0
39 282 35412758 35495188 0 0 1 0
39 285 35412758 35496131 0 1 0 0
39 289 35412758 35496756 0 0 1 0
39 292 35412758 35498447 1 0 0 0
39 294 35412758 35498623 1 0 0 0
39 295 35412758 35498641 2 0 0 0
39 296 35412758 35498854 0 2 0 0
39 299 35412758 35499851 1 0 0 0
40 41 35414126 35414982 0 0 0 1
40 42 35414126 35415206 1 0 0 2
40 45 35414126 35415462 0 0 2 4
40 48 35414126 35415906 0 1 4 0
40 49 35414126 35417127 0 0 1 3
40 50 35414126 35417381 0 1 3 0
40 51 35414126 35418194 4 0 0 1
40 52 35414126 35418205 0 0 1 0
40 56 35414126 35418794 0 0 1 0
40 57 35414126 35418800 0 0 1 0
40 58 35414126 35419313 1 1 0 5
40 62 35414126 35420297 0 0 2 1
40 63 35414126 35420878 0 0 0 1
40 67 35414126 35421025 0 1 0 0
40 68 35414126 35421753 0 0 0 1
40 74 35414126 35422435 0 0 0 1
40 76 35414126 35422829 0 1 2 0
40 77 35414126 35423250 0 1 3 0
40 78 35414126 35423676 0 0 0 1
40 79 35414126 35423847 1 0 0 0
40 80 35414126 35423976 0 0 0 2
40 82 35414126 35424548 0 1 0 0
40 88 35414126 35425814 0 1 1 0
40 89 35414126 35427021 0 0 2 0
40 90 35414126 35427776 0 0 0 2
40 92 35414126 35428892 0 1 0 0
40 93 35414126 35429821 0 0 0 1
40 94 35414126 35429900 0 0 3 0
40 95 35414126 35430106 0 0 1 0
40 96 35414126 35430156 0 1 2 0
40 102 35414126 35431949 0 0 1 0
40 103 35414126 35432037 1 2 0 0
40 106 35414126 35433780 1 1 0 0
40 109 35414126 35434997 0 0 0 1
40 110 35414126 35435414 0 1 0 0
40 111 35414126 35435710 0 0 0 1
40 117 35414126 35436939 0 0 1 1
40 118 35414126 35437432 0 2 2 0
40 120 35414126 35438983 1 0 0 0
40 121 35414126 35439115 0 0 0 2
40 122 35414126 35439285 0 0 0 1
40 124 35414126 35440503 1 0 0 0
40 125 35414126 35440763 1 0 0 0
40 128 35414126 35441104 0 0 0 1
40 129 35414126 35441384 1 0 0 0
40 130 35414126 35441461 0 1 1 0
40 131 35414126 35442053 0 0 0 1
40 132 35414126 35442064 1 0 0 0
40 134 35414126 35442487 0 0 0 1
40 135 35414126 35443341 0 0 0 1
40 142 35414126 35446739 0 1 0 0
40 144 35414126 35447440 0 1 1 0
40 145 35414126 35447699 0 1 0 0
40 146 35414126 35448425 0 0 1 0
40 147 35414126 35449042 1 0 1 0
40 148 35414126 35449741 1 0 0 3
40 152 35414126 35450326 0 3 1 0
40 153 35414126 35450998 1 0 0 0
40 155 35414126 35451397 0 0 3 2
40 156 35414126 35452143 2 0 0 0
40 161 35414126 35454358 0 0 3 1
40 164 35414126 35455569 0 1 0 1
40 165 35414126 35455903 0 0 1 0
40 166 35414126 35456413 0 0 0 1
40 168 35414126 35457019 0 0 0 1
40 170 35414126 35457140 1 0 0 0
40 171 35414126 35457398 1 0 0 1
40 173 35414126 35457666 0 2 0 0
40 176 35414126 35458822 1 0 0 0
40 177 35414126 35459090 0 0 1 0
40 178 35414126 35459520 0 1 2 0
40 179 35414126 35460055 0 0 2 1
40 182 35414126 35460630 0 0 1 0
40 183 35414126 35461736 0 0 0 2
40 185 35414126 35462402 0 0 1 0
40 192 35414126 35464609 0 0 1 0
40 193 35414126 35464796 0 1 0 0
40 194 35414126 35465211 0 0 0 1
40 197 35414126 35466030 0 0 0 1
40 198 35414126 35466163 0 0 0 2
40 200 35414126 35466356 0 0 0 1
40 201 35414126 35466557 0 0 2 0
40 205 35414126 35467296 0 0 1 0
40 208 35414126 35467846 2 0 1 0
40 211 35414126 35468391 0 1 0 0
40 213 35414126 35468694 0 0 1 1
40 215 35414126 35469320 0 1 0 0
40 216 35414126 35470065 2 0 0 0
40 223 35414126 35471636 0 0 3 0
40 224 35414126 35472625 0 0 1 0
40 228 35414126 35474902 1 0 0 4
40 233 35414126 35476161 0 1 0 0
40 239 35414126 35480396 0 0 0 1
40 244 35414126 35481733 0 0 0 1
40 248 35414126 35482652 0 0 0 1
40 252 35414126 35484307 2 0 0 1
40 256 35414126 35484823 0 0 1 0
40 260 35414126 35487130 2 1 0 0
40 261 35414126 35487617 0 0 2 0
40 266 35414126 35489410 0 0 1 0
40 267 35414126 35490434 0 0 0 1
40 269 35414126 35490882 0 0 1 1
40 270 35414126 35491594 0 0 0 1
40 274 35414126 35492784 0 0 1 0
40 275 35414126 35493306 1 0 0 0
40 279 35414126 35493775 0 1 0 0
40 280 35414126 35494659 1 0 0 0
40 282 35414126 35495188 0 1 0 0
40 283 35414126 35495877 0 0 0 1
40 292 35414126 35498447 0 0 0 1
40 296 35414126 35498854 0 2 1 0
41 43 35414982 35415222 0 0 0 1
41 44 35414982 35415329 0 0 1 2
41 45 35414982 35415462 1 2 1 1
41 48 35414982 35415906 0 0 8 0
41 49 35414982 35417127 0 0 1 4
41 50 35414982 35417381 0 0 3 1
41 51 35414982 35418194 0 0 0 4
41 52 35414982 35418205 0 0 0 1
41 53 35414982 35418340 0 0 0 1
41 55 35414982 35418615 0 0 2 2
41 56 35414982 35418794 0 0 1 0
41 57 35414982 35418800 0 0 5 0
41 59 35414982 35419559 0 0 0 1
41 60 35414982 35419725 0 0 1 0
41 61 35414982 35420128 0 1 2 1
41 62 35414982 35420297 0 0 3 1
41 63 35414982 35420878 0 0 0 2
41 65 35414982 35420925 0 0 0 1
41 67 35414982 35421025 0 0 2 1
41 68 35414982 35421753 0 0 0 7
41 69 35414982 35421905 0 0 4 0
41 70 35414982 35422068 0 0 1 0
41 73 35414982 35422228 0 1 0 0
41 74 35414982 35422435 0 0 1 0
41 75 35414982 35422610 0 0 1 0
41 76 35414982 35422829 0 0 1 1
41 78 35414982 35423676 0 0 0 1
41 81 35414982 35424141 0 0 3 0
41 83 35414982 35424569 0 0 1 0
41 84 35414982 35424723 0 0 0 1
41 88 35414982 35425814 0 0 0 1
41 89 35414982 35427021 0 1 1 0
41 90 35414982 35427776 1 0 1 1
41 91 35414982 35427950 0 0 4 0
41 92 35414982 35428892 0 0 0 1
41 93 35414982 35429821 0 0 0 2
41 96 35414982 35430156 0 0 2 0
41 97 35414982 35430727 0 0 1 1
41 98 35414982 35431163 0 0 0 1
41 99 35414982 35431761 1 0 0 0
41 104 35414982 35432504 0 0 1 1
41 105 35414982 35433313 0 0 2 1
41 106 35414982 35433780 0 0 0 2
41 107 35414982 35434822 0 0 0 7
41 109 35414982 35434997 0 0 2 0
41 113 35414982 35435945 0 0 0 1
41 114 35414982 35436043 0 0 1 1
41 115 35414982 35436099 0 0 3 0
41 116 35414982 35436488 0 0 2 0
41 117 35414982 35436939 0 0 2 1
41 118 35414982 35437432 0 0 1 1
41 119 35414982 35437799 0 0 4 0
41 120 35414982 35438983 0 0 1 1
41 123 35414982 35439474 0 0 2 0
41 126 35414982 35440851 0 0 0 1
41 127 35414982 35440910 0 0 3 0
41 129 35414982 35441384 0 0 1 0
41 131 35414982 35442053 0 1 1 1
41 132 35414982 35442064 0 0 0 1
41 133 35414982 35442312 0 0 1 1
41 134 35414982 35442487 0 1 1 0
41 138 35414982 35443976 0 0 1 0
41 139 35414982 35445646 0 0 0 5
41 140 35414982 35445685 0 0 1 0
41 142 35414982 35446739 1 0 0 0
41 143 35414982 35447039 0 0 4 0
41 145 35414982 35447699 0 0 1 0
41 146 35414982 35448425 0 0 0 3
41 147 35414982 35449042 0 0 2 0
41 148 35414982 35449741 0 0 0 2
41 149 35414982 35449819 0 0 1 1
41 152 35414982 35450326 0 0 1 0
41 154 35414982 35451174 0 0 1 0
41 155 35414982 35451397 0 0 1 0
41 157 35414982 35452294 0 0 1 0
41 158 35414982 35453727 0 0 0 4
41 160 35414982 35453751 0 0 1 0
41 161 35414982 35454358 0 0 0 1
41 162 35414982 35455240 0 0 0 3
41 163 35414982 35455417 0 1 0 0
41 164 35414982 35455569 0 0 1 0
41 165 35414982 35455903 0 0 1 3
41 170 35414982 35457140 0 0 0 1
41 171 35414982 35457398 0 0 2 0
41 173 35414982 35457666 0 0 1 0
41 174 35414982 35458640 0 0 0 1
41 176 35414982 35458822 0 0 1 0
41 177 35414982 35459090 0 0 1 0
41 179 35414982 35460055 0 0 1 2
41 180 35414982 35460365 0 0 1 2
41 182 35414982 35460630 0 0 2 0
41 184 35414982 35461882 0 0 2 0
41 185 35414982 35462402 0 0 2 0
41 186 35414982 35463086 0 0 0 2
41 187 35414982 35463250 0 0 1 0
41 190 35414982 35463810 0 0 1 0
41 194 35414982 35465211 0 0 1 0
41 197 35414982 35466030 0 0 0 1
41 205 35414982 35467296 0 0 1 1
41 210 35414982 35468192 0 0 0 2
41 211 35414982 35468391 0 0 1 1
41 213 35414982 35468694 0 0 2 1
41 214 35414982 35468980 0 0 1 0
41 216 35414982 35470065 0 0 0 1
41 221 35414982 35471456 0 0 0 1
41 224 35414982 35472625 0 0 1 1
41 227 35414982 35474553 0 0 0 1
41 228 35414982 35474902 0 0 1 0
41 229 35414982 35475257 0 0 0 1
41 232 35414982 35475846 0 0 1 0
41 233 35414982 35476161 0 0 1 0
41 234 35414982 35477658 0 0 0 1
41 235 35414982 35477835 0 0 0 1
41 238 35414982 35479264 0 0 0 1
41 239 35414982 35480396 0 1 0 0
41 241 35414982 35480959 0 0 1 0
41 243 35414982 35481557 1 0 0 0
41 250 35414982 35483645 0 0 0 1
41 251 35414982 35483820 0 0 1 0
41 261 35414982 35487617 0 0 1 0
41 264 35414982 35489252 0 0 0 1
41 267 35414982 35490434 0 0 0 2
41 269 35414982 35490882 0 0 1 0
41 275 35414982 35493306 0 0 0 2
41 282 35414982 35495188 1 0 0 0
41 283 35414982 35495877 0 0 0 3
41 289 35414982 35496756 0 0 1 0
41 297 35414982 35498907 0 0 2 0
42 45 35415206 35415462 0 1 0 1
42 49 35415206 35417127 1 0 0 0
42 50 35415206 35417381 0 0 1 0
42 51 35415206 35418194 0 0 0 3
42 54 35415206 35418412 0 0 0 1
42 55 35415206 35418615 1 0 1 0
42 62 35415206 35420297 0 0 1 0
42 63 35415206 35420878 0 0 1 0
42 85 35415206 35424789 0 0 0 1
42 87 35415206 35425088 0 1 1 0
42 91 35415206 35427950 1 0 1 0
42 93 35415206 35429821 0 0 0 1
42 104 35415206 35432504 1 0 2 0
42 107 35415206 35434822 0 0 0 3
42 120 35415206 35438983 0 0 0 1
42 126 35415206 35440851 0 0 1 0
42 128 35415206 35441104 0 1 0 0
42 134 35415206 35442487 0 1 0 0
42 145 35415206 35447699 0 0 0 1
42 147 35415206 35449042 1 0 0 0
42 158 35415206 35453727 0 0 0 3
42 170 35415206 35457140 0 0 1 0
42 177 35415206 35459090 0 0 0 1
42 178 35415206 35459520 0 0 1 0
42 189 35415206 35463422 0 1 0 0
42 193 35415206 35464796 1 0 0 0
42 195 35415206 35465871 0 0 0 1
42 213 35415206 35468694 0 0 1 0
42 219 35415206 35471086 0 0 0 2
42 226 35415206 35473622 0 0 0 1
42 227 35415206 35474553 0 0 0 2
42 234 35415206 35477658 0 0 0 2
42 245 35415206 35481996 0 0 1 0
42 247 35415206 35482477 0 0 0 1
42 270 35415206 35491594 0 0 0 1
42 281 35415206 35494858 0 0 0 1
43 48 35415222 35415906 0 0 3 0
43 50 35415222 35417381 0 1 4 0
43 57 35415222 35418800 0 0 0 1
43 58 35415222 35419313 0 0 0 2
43 67 35415222 35421025 0 0 1 0
43 68 35415222 35421753 0 0 0 1
